,aspectRatio,area,perimeter,rectangularity,circularity,equiDiameter,angle,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,contrast,correlation,inverse_diff_moments,entropy,classification
0,6.5,8.0,24.82842707633972,3.25,77.05634888563992,3.1915382432114616,0.0,115.70891304347826,61.08307768159427,85.1905138339921,66.64457603403099,123.03570750988142,50.491094327580804,404.7168320625833,0.9488755771419517,0.4772754138135823,10.474147082164265,pansy
1,0.29411764705882354,383.0,162.76955199241638,3.5509138381201044,69.17474427104945,22.082815618339236,171.5694122314453,107.81313475177305,73.20338453180236,141.29502127659575,55.54037070500334,146.4673085106383,67.84572545990953,432.63237023456736,0.9542621325659626,0.3354664521134883,11.334558107205678,pansy
2,1.1428571428571428,42.0,26.0,1.3333333333333333,16.095238095238095,7.312732791431452,null,87.51089189189189,60.336052760750526,103.21357057057057,72.79849786578903,128.64547447447447,61.08098583987713,990.5695498645284,0.9120410343102793,0.36998129818378966,10.804818037752565,pansy
3,0.3023255813953488,106.0,95.11269783973694,5.273584905660377,85.34363481465188,11.617374563210365,166.60581970214844,40.39081043478261,46.14298530969817,80.98027130434782,59.52649871308942,86.50261217391305,64.99999959968582,94.13433365086482,0.9866091801974162,0.641342105482584,8.812108234927848,pansy
4,0.8960573476702509,273862.0,2372.7350620031357,1.0187612739262841,20.55733060614114,590.5014209976646,3.20668625831604,124.00683870967742,69.07970973678212,134.34493548387096,47.10673746771759,139.97863440860215,48.00000887244951,466.0629718983149,0.9269037384342356,0.4419134489628384,10.562508619144939,pansy
5,0.14492753623188406,268.5,148.3847759962082,2.569832402234637,82.0038798787519,18.48958673852369,4.756781578063965,88.86363951473137,51.294218970096416,96.87513344887348,42.10538292700034,78.40744540727903,39.00718440724052,338.02454307553285,0.9191378752884312,0.4634748541877613,9.965081202213037,pansy
6,4.333333333333333,23.0,26.82842707633972,1.6956521739130435,31.29410866915123,5.4115163798060095,90.0,70.2355712143928,59.98161387004208,111.87324437781109,65.9572518563541,112.95539430284857,57.08618205175684,429.17330423525846,0.9482105161139724,0.5162435281045444,10.298054061942675,pansy
7,0.6666666666666666,291132.5,5846.705958485603,1.288073299957923,117.41722605683343,608.8361123961108,174.43592834472656,42.29859733333333,53.18480206129559,66.81573066666667,59.15394600091747,66.34235466666667,70.10166465890006,220.8048648601163,0.9687702507169533,0.6526320457773859,9.435031880170929,pansy
8,0.6666666666666666,1.0,4.828427076339722,6.0,23.313708031530552,1.1283791670955126,null,103.50533021806854,63.78647335781138,112.06044236760124,54.581768414859994,117.8716168224299,37.68136471429452,463.3872288559944,0.9296787812747617,0.5250961753768016,9.997699521731228,pansy
9,1.0,860.0,137.74011421203613,1.8604651162790697,22.06085937574972,33.090572803628525,140.94583129882812,91.42534932533734,89.30125680110712,121.52215892053972,81.80846144229186,124.39781409295352,82.15382129057113,450.35125279844596,0.9682158667042274,0.37257763110168635,11.345610532155163,pansy
10,0.6060606060606061,225.5,101.21320307254791,2.926829268292683,45.42843670157349,16.94448338952177,14.092466354370117,82.94787421383649,75.41292458758049,91.90545597484277,72.06704989746814,93.32211949685535,72.11939572008174,1621.3292018592715,0.850207078823199,0.2519880963094505,12.399923276300662,pansy
11,0.9560229445506692,259338.5,2102.8700572252274,1.0083346668543236,17.051315086554567,574.630345241443,179.5438690185547,89.36531166347993,52.25036643058496,94.5949292543021,44.42580686263925,100.41032122370937,39.24423129621293,239.31703308556263,0.9395844312561389,0.5988911786059099,9.387790226457682,pansy
12,1.0,0.0,0.0,null,null,0.0,null,126.89241379310344,51.1957824761866,100.58067466266867,70.63850992059999,133.29735232383808,44.16933958196287,249.5676659463941,0.9667642537591918,0.5578674751615963,9.894768647466156,pansy
13,3.8,45.0,41.65685415267944,2.111111111111111,38.562077731057926,7.569397566060481,100.55143737792969,101.44622111355578,79.13079360205107,93.44669408747565,41.93696733759878,85.46491234216685,52.3775550850086,363.67293238757446,0.9393139415788341,0.454511178831318,10.16175056647912,pansy
14,1.5714285714285714,695.5,120.66904640197754,1.7713874910136593,20.936044226545807,29.75799226028708,0.0,150.8738288920056,68.02751099341722,94.04768302945301,66.44856346134388,116.25545301542778,68.90837738963381,588.798081169306,0.9429600709858642,0.41249370271090624,10.544543559055374,pansy
15,0.7303609341825902,115311.0,1616.9890186786652,1.4051044566433384,22.674796736888872,383.16905556549887,171.50680541992188,170.92800399201596,37.22525051167111,46.67701796407186,64.42048630566181,188.52674650698603,59.32435103683588,328.4179381222725,0.9761468125650474,0.6850472797413548,6.4108569344281685,pansy
16,1.5,3.0,14.828427076339722,8.0,73.29408318610832,1.9544100476116797,94.21066284179688,94.99382582582582,91.57351200001949,137.87354654654655,67.6844180366467,113.55141141141141,81.00284968547142,722.6299396817567,0.9478553935696167,0.43046869840564617,10.831670261791697,pansy
17,2.0555555555555554,357.0,92.76955163478851,1.865546218487395,24.106973979046753,21.320096563347295,75.04930877685547,86.18632095096582,74.09197828287651,103.87945319465082,55.62608258997973,119.61044279346211,49.70723018387586,480.467254794689,0.9310475919218346,0.4558362620605319,10.456081818881746,pansy
18,0.8532423208191127,288167.0,2494.6761860847473,1.0167715248449685,21.59653698521462,605.727347812279,110.33927154541016,28.166389078498295,38.598532934668455,63.59284641638225,49.04003811771901,59.69907508532423,54.08812737277951,130.52437447995376,0.9733446604443342,0.604259652001211,9.271817166678808,pansy
19,0.778816199376947,306305.5,3030.648836374283,1.047973346871016,29.985855198214836,624.5000203121505,0.7570938467979431,98.51395638629283,65.84268387734929,71.16088473520249,37.644750299825965,84.155507788162,33.193947641203344,235.90556035350625,0.9315350614655227,0.5057529211483153,9.763984506717522,pansy
20,0.924074074074074,263074.0,2182.710676550865,1.0242745387229448,18.109831824996522,578.7540237369052,83.97550201416016,55.5733615378906,66.84417041739596,45.55194463000074,60.08067654121677,52.21186818080606,63.2514122420845,112.60069669872377,0.9847987191159491,0.6908931148735217,7.747997085694244,pansy
21,0.6153846153846154,56.0,34.485281109809875,1.8571428571428572,21.236332378975174,8.444016491289505,160.51055908203125,120.38753523238381,68.79084469749434,119.53441079460269,49.573219426047295,130.34905247376312,43.7160337250467,656.6654534561151,0.9174893486229726,0.44128859891835714,10.186472031581697,pansy
22,0.8333333333333334,297416.0,2257.254832983017,1.0086881674153374,17.13155775420686,615.3712801528466,107.00855255126953,58.36832666666667,63.15585063000859,129.34427666666667,78.74915603935145,117.35218,80.48908577718845,386.0886725680075,0.969684613097159,0.38629789666253184,11.116430270395648,pansy
23,1.0,1.0,4.0,4.0,16.0,1.1283791670955126,null,106.24896785714286,52.68792763601107,75.77301071428572,57.36578230474679,112.13722857142857,40.08068376632722,412.0847956717806,0.924956290893465,0.4490491933137744,10.122947144283215,pansy
24,1.0,0.0,0.0,null,null,0.0,null,115.72895035460994,70.434840268003,114.24665602836879,56.047180933485876,127.36391843971631,49.14113051975204,602.0937860585311,0.9250728347650904,0.4018769362696024,11.000680153637084,pansy
25,1.4285714285714286,45.5,25.899494767189026,1.5384615384615385,14.742501740563775,7.611333607551958,100.93700408935547,109.80195402298851,78.51212885366294,111.55940886699507,47.83786836355127,110.06800328407225,50.69565926353254,363.05170588762,0.9507484263496313,0.3524689364133856,11.091923464911988,pansy
26,1.332,328613.5,2423.2375880479813,1.0133485082018845,17.869261025881766,646.8413276328503,14.562762260437012,46.34706606606606,59.758359298986335,102.54479279279279,59.12145319458875,76.19078978978979,63.81903840014494,298.0933043365197,0.9616689169506722,0.4657234092546507,10.526177025530856,pansy
27,0.8865248226950354,278912.5,2188.811182141304,1.0110697799489088,17.177051552249587,595.9214919105922,0.42570483684539795,149.11760992907801,96.08089856268937,113.95855319148936,86.23508672733672,127.76498936170212,84.26530742813043,605.9216512981875,0.9638333486642147,0.3746861749317357,10.355418409637856,pansy
