,aspectRatio,area,perimeter,rectangularity,circularity,equiDiameter,angle,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,contrast,correlation,inverse_diff_moments,entropy,classification
0,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,46.32315315315315,48.78272313579995,94.32557657657658,45.998607335110286,71.72753153153153,47.407721916055266,406.32925154011434,0.909654009810747,0.4452367864455905,10.51878098165771,bluebell
1,1.332,326423.5,2930.4335457086563,1.0201471401415645,26.307667082224803,644.6823314864914,85.22482299804688,53.754666666666665,53.00724012103675,91.65252852852853,64.61898601546301,85.66754054054054,63.99192166418652,1250.7902799991737,0.8574384931669277,0.2675711047273599,12.134952229463138,bluebell
2,0.16666666666666666,40.0,49.65685415267944,2.4,61.645079108511936,7.136496464611085,7.248052597045898,88.10482666666667,74.7406235860835,80.97925866666667,53.3085911443652,103.84165333333333,58.094343806718015,497.53879758850144,0.9331732703593818,0.4125884027624185,10.820899569875035,bluebell
3,1.124,279939.0,2120.0,1.0037901114171301,16.05492625179057,597.0170892977995,null,114.44280782918149,82.7164924550926,140.83336298932383,54.1979251425543,127.63005693950178,61.59261969176971,427.43224750406034,0.95504366399756,0.30774225018271006,10.987531257245376,bluebell
4,0.75,4.5,9.41421353816986,2.6666666666666665,19.69498145383571,2.393653682408596,164.31915283203125,142.34562852642554,58.01159944737565,157.74228161119288,28.952522226214533,152.4107587869466,38.8069621279617,997.570925131652,0.8865512780822666,0.36075170605546975,10.530826706080667,bluebell
5,0.5833333333333334,45.0,29.313708305358887,1.8666666666666667,19.09541099137037,7.569397566060481,164.72537231445312,41.719185628742515,31.58392554559572,113.69533532934132,55.04567346724358,121.07951497005988,67.51982428429086,312.8917517009799,0.9570499954794658,0.5071835134155758,10.403490786037963,bluebell
6,1.604,391809.0,3409.7199058532715,1.023457858293199,29.673105611081017,706.3049715124051,90.71956634521484,106.09390274314214,75.2311532324794,104.61446633416459,65.1803941783025,93.62666832917705,58.29758112571607,460.90274152707957,0.9535960270086605,0.3387663849970901,11.520522735515685,bluebell
7,1.428,355787.0,2424.0,1.0034093432306408,16.514869851905775,673.0542904570844,null,53.912549019607845,20.25256298615317,104.52070588235294,57.85991139966254,123.20051820728291,81.95666042126491,320.67799718887295,0.9621039628305238,0.6024032426293329,9.4252286355191,bluebell
8,1.112,276945.0,2108.0,1.0038094206430879,16.04529419198758,593.8159022093292,null,74.3330035971223,84.26368512109495,97.39590647482014,65.45493050281196,80.95308273381295,62.694762814621484,380.9038454740578,0.9599457448786766,0.3716983896483184,10.601992776733908,bluebell
9,0.9403973509933775,13654.5,519.3208472728729,1.570324801347541,19.75130121294918,131.85389400236264,41.80122375488281,53.364605113636365,27.86289776089051,117.77575852272727,45.854230403240955,91.76955681818181,48.96731787430867,182.59807506985877,0.9596486392806727,0.6798685759159049,9.168022876457073,bluebell
10,0.8116883116883117,306885.0,2228.0,1.0036332828258143,16.17538817472343,625.090487598436,null,93.13667857142858,66.75701483744666,70.0003538961039,42.503284936510944,78.3197922077922,43.022262575318834,172.19744907058336,0.9571581472286953,0.4693909375518285,10.086500685632595,bluebell
11,1.342,329200.0,2526.308655500412,1.0191373025516404,19.387106387777337,647.4183022797669,90.38529205322266,9.066029806259314,15.387729278384906,74.70676005961252,46.68920376320718,67.79979731743666,66.22990915534265,129.49291868904078,0.974275563996396,0.5823039789148251,9.257746544656015,bluebell
12,0.42857142857142855,1616.5,201.01219248771667,1.5719146303742655,24.99591805055296,45.36729795859999,106.67693328857422,39.555659182872375,44.66155681548394,120.82012921277017,50.41057819291524,79.91616517276084,50.74713905304974,426.680292362435,0.9323857958285058,0.523766246572378,10.312122018094783,bluebell
13,3.0,9.5,19.41421353816986,2.8421052631578947,39.674914453227146,3.477898169151024,0.0,89.26566542750929,92.27615017046448,103.21721933085502,91.4382293261689,101.19189591078067,92.13060840435014,475.89583554555554,0.9724482474323924,0.5566312254443011,8.937039971828268,bluebell
14,1.332,331759.5,2338.2426406145096,1.0037391544175827,16.47994600422268,649.930238365292,179.96746826171875,68.65037237237237,53.57696179886533,94.5732942942943,58.56284243299936,88.0912942942943,57.1903839531016,231.65114311814497,0.9674605271006987,0.2976170675944888,11.454827806915251,bluebell
15,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,57.5488018018018,55.14325468543782,81.30291291291292,47.133569426580806,47.42905705705706,44.63101838333606,165.40367859004607,0.9626961776766264,0.4079299577031267,10.282711473809272,bluebell
16,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,44.70634834834835,75.6112503144399,74.59931831831832,74.25183200630181,62.03713213213213,78.6424046389157,284.9848101249622,0.9752018143703876,0.3555895447857749,11.052895575935908,bluebell
17,2.393939393939394,1733.0,201.25483298301697,1.504327755337565,23.37190294230932,46.97365358396169,40.65604782104492,95.51787416331995,76.580853592833,115.3366532797858,66.380924729292,119.679906291834,69.29880226361738,908.5107003248829,0.9248762612990843,0.31653602173580525,11.464250802343255,bluebell
18,0.8561643835616438,280237.5,3003.653889298439,1.0419733261965298,32.1938951307289,597.3353052664141,104.64878845214844,42.09080479452055,65.19397966025197,68.73169520547945,77.21343574662062,49.504616438356166,71.62080320194153,442.65264339568716,0.9595135518205993,0.4809400211611282,9.885653075155867,bluebell
19,0.96875,711.0,108.0832599401474,1.3952180028129395,16.43036720012584,30.087760240780646,20.319852828979492,107.23570980041042,75.17773875678553,102.52490888824126,64.53983326392523,131.90167741780414,62.234001556030094,446.62516468408484,0.9576569473752806,0.4978119783917061,10.9563126498134,bluebell
20,1.0,0.0,0.0,null,null,0.0,null,85.43371586206896,63.92955127648762,103.42624275862069,57.844839997635944,95.64678344827587,58.10696151063675,855.7008353608533,0.8974184194252728,0.30777405178244366,11.351429054543893,bluebell
21,0.6060606060606061,414.5,94.38477599620819,1.5922798552472859,21.492125307248244,22.9729795910919,13.820368766784668,102.38201501501501,61.5417726365029,115.27432132132132,58.35029431726774,103.52577477477477,75.54298537233147,474.3723799647615,0.9548025123188875,0.38378176707940614,11.098622461347112,bluebell
22,1.6666666666666667,4.0,10.828427076339722,3.75,29.313708236901803,2.256758334191025,0.0,137.5338002980626,73.90000432986564,115.52513263785394,50.3038433223575,111.57818181818182,53.03311420291421,792.0927036850397,0.8934384607093029,0.48031223552692515,10.30334404282188,bluebell
23,7.333333333333333,27.0,44.82842707633972,2.4444444444444446,74.42918052365586,5.863230142835039,87.83010864257812,58.104663378545006,36.88386442536002,95.41550678175092,43.39655336122249,91.06524290998767,46.714884922535184,799.9362008943679,0.8692892925949541,0.38258068443359927,10.387526808079764,bluebell
24,0.39473684210526316,787.0,200.9116872549057,2.8970775095298604,51.29035079493398,31.655007845624887,14.20544719696045,75.65025825825826,47.83317116078199,132.78980780780782,54.574323451631564,111.13201501501501,49.09685217360815,1206.4437203991718,0.8761754672345214,0.3462631371740695,10.92424157970153,bluebell
25,0.7923930269413629,313414.5,2385.2964631319046,1.0066541273616887,18.153720446978596,631.7054181288923,94.07925415039062,72.83119175911251,67.98877828637958,92.77420919175911,66.63941116139323,84.03504595879556,66.40420612517825,262.7648684102137,0.9713339963122729,0.38324315900636097,11.19296030921228,bluebell
26,1.5,31.5,23.071067690849304,1.7142857142857142,16.89759252050002,6.333012368467128,160.50115966796875,71.26212012012012,64.64727596766645,116.23826126126126,51.6253530003643,89.07301501501502,60.81165899734017,530.0631607151263,0.9284618596916967,0.42527179219291666,10.82743680413509,bluebell
27,1.3811475409836065,323252.5,2434.350286126137,1.0175079852437336,18.33260783926622,641.5433468866333,88.63798522949219,63.668149779735685,78.34354626304629,122.83525403817914,59.87747446529637,114.23791189427313,64.57707216666962,767.8494727085963,0.9184125973846283,0.3555045683360808,11.253007558908477,bluebell
28,6.0,0.0,10.0,null,null,0.0,null,56.354224783861675,51.78458640711357,89.44643227665706,64.38097451715494,76.55517867435158,76.05497945932832,641.8206442687136,0.9265897495612407,0.28140302034201875,11.837061424525348,bluebell
29,1.3333333333333333,4.5,8.242640614509583,2.6666666666666665,15.09802762221398,2.393653682408596,111.35649108886719,87.331896,88.6560570728918,107.89897333333333,91.61050908572638,115.943704,92.70961840837795,403.36484176720154,0.977547460516315,0.41941550772562974,10.862645150015426,bluebell
30,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,34.79670870870871,59.13289994439701,70.5218048048048,57.63917299275925,53.48775975975976,58.80365538138385,318.87985280572207,0.9564615559578163,0.5478813106341758,9.91348966742412,bluebell
