,aspectRatio,area,perimeter,rectangularity,circularity,equiDiameter,angle,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,contrast,correlation,inverse_diff_moments,entropy,classification
0,0.42857142857142855,62.5,51.899494767189026,3.024,43.096920913431696,8.920620580763856,0.0,50.264516220028206,42.975807444742586,120.43728067700987,55.98131122008318,89.93518476727786,48.2851208583532,888.0191891085148,0.9029394198494902,0.3992714525575304,9.913807074215683,windflower
1,0.2,7.5,19.41421353816986,2.6666666666666665,50.25489164075439,3.0901936161855166,180.0,66.09972672672673,51.54394385059287,119.6686876876877,61.475126303844476,102.71508408408408,62.997248784787324,957.6733406889057,0.9035847062682097,0.33438383507836134,11.432592171814163,windflower
2,0.75,5.0,8.828427076339722,2.4,15.588224928449666,2.5231325220201604,31.71747398376465,50.69492513368984,50.09438918403605,92.6818743315508,66.98011958076609,111.86009090909091,67.09419213284896,484.56395962064227,0.9514299494723562,0.3285603916501379,11.229879238211026,windflower
3,1.6666666666666667,7.5,11.41421353816986,2.0,17.371236092658688,3.0901936161855166,76.71747589111328,70.44038391699092,60.91337024166052,97.04505317769132,67.08073022186282,88.14985732814526,71.62311332590798,1256.7622830639382,0.8746443738492613,0.25947441798303905,12.09580473844738,windflower
4,0.664179104477612,21167.0,838.499561548233,2.253696792176501,33.215926428713516,164.16656615586862,0.0,36.066528,30.57646329055323,94.38756533333333,69.89578374345908,85.38638666666667,80.40557555300808,231.89320623802124,0.9755032222200086,0.3925263639185122,11.007554661004157,windflower
5,0.8571428571428571,21.5,19.071067571640015,1.9534883720930232,16.91654038707253,5.232078956954491,85.74665832519531,81.18581681681681,60.53064077069222,98.4397057057057,46.12644858964292,98.53242642642643,49.17261597413832,505.8457407564435,0.9212215570393201,0.504412205566579,10.310747372417772,windflower
6,1.0,0.0,0.0,null,null,0.0,null,59.67295,45.823363781999895,108.57244,50.39509042667814,92.47675,57.40646600721473,761.6033817596237,0.8822554006260186,0.22422673866256543,12.465955852732682,windflower
7,0.6666666666666666,2.0,6.0,3.0,18.0,1.5957691216057308,null,59.18847147147147,50.3358887944443,123.4500990990991,46.92723927716572,89.40396996996996,45.71261426081051,594.2630036839557,0.9086506540920138,0.3848891265109583,10.901012962053041,windflower
8,0.7674418604651163,527.0,160.42640590667725,2.6925996204933584,48.83611330575705,25.903614421069328,37.81658172607422,30.511801801801802,27.02574190623338,86.56206006006006,58.87656670108154,85.69844744744745,66.6651170540022,348.59978578515836,0.9512425711637333,0.3493869808839295,11.176481525179764,windflower
9,1.332,323858.0,3311.3868634700775,1.0282284210981356,33.85830505827306,642.1439188210384,95.37525939941406,57.32147147147147,49.686482729238755,125.7517987987988,56.16832721159949,110.20081981981981,62.04354771079027,1570.6940292954218,0.8204474471493604,0.2595967422253064,12.192545239729402,windflower
10,1.08,268961.0,2076.0,1.0038630135967668,16.023795271433404,585.1937979776563,null,15.993125925925925,14.044872432172339,110.98882222222223,60.33626292044803,128.70724444444446,82.31714418951877,154.32823057204905,0.9816879488972969,0.4608525883353929,10.313888450563585,windflower
11,0.9881422924901185,251995.0,2008.0,1.003988174368539,16.00057143990952,566.4362268389419,null,49.426426877470355,53.05536367478434,88.4949209486166,86.59112414403306,101.91452173913044,90.47849292295496,258.55252491203987,0.9817983821573781,0.2972707678465201,10.845509916318246,windflower
12,1.294,320780.5,2332.325900554657,1.0084777597141972,16.957839103056738,639.0856106813217,90.30562591552734,14.639115919629058,18.594022092599307,84.7664513137558,82.1582137816805,77.83420092735703,83.57093031193493,126.56043441302381,0.9886098776177932,0.4356860840319079,10.130094640104243,windflower
13,0.7352941176470589,463.0,97.59797894954681,1.83585313174946,20.573143617788734,24.279825147895533,153.19338989257812,48.60696371552975,44.631413484774384,88.91460087082729,54.86579217609687,95.96905079825835,63.35912808596006,287.47609878542346,0.9601743083524287,0.3364377221023467,11.494403055480342,windflower
14,0.6,469.0,108.76955199241638,2.046908315565032,25.22561927639866,24.436639426909572,20.264728546142578,70.55582264150944,47.983977129779326,138.48934339622642,67.3490390710609,148.3531962264151,78.14404587206779,586.1355602432528,0.9520266549862672,0.45923882311833686,10.631174175667779,windflower
15,1.8409090909090908,2808.0,239.25483298301697,1.2692307692307692,20.385639282667857,59.79344982200255,99.19985961914062,112.23687455197133,100.808854354432,145.36790322580646,62.390643068948584,144.616770609319,53.92268432059054,593.0080359246837,0.9461251541295402,0.5397621075664517,9.614528675787069,windflower
