,aspectRatio,area,perimeter,rectangularity,circularity,equiDiameter,angle,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,contrast,correlation,inverse_diff_moments,entropy,classification
0,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,77.6417087087087,83.67277209171898,102.01334834834834,46.86572166164351,83.71958258258259,69.8706428082093,315.83835258819926,0.9588473927510227,0.6670166493300027,9.375697483801057,sunflower
1,1.332,331114.0,2405.941124677658,1.005695923458386,17.482053599108447,649.2976502463556,90.00920104980469,58.671552552552555,52.7958424891215,80.116,57.24342371849377,77.83233633633634,56.81038058620397,306.53019755872015,0.9558683122509071,0.3541231335726143,11.031580660147785,sunflower
2,1.0,0.0,0.0,null,null,0.0,null,111.64630035335689,49.13303433167652,114.39609187279152,41.32809491434985,118.02412367491166,46.65847058586753,1106.8298370536313,0.8653665792823463,0.4009694034169997,9.845571590166896,sunflower
3,1.246,178647.5,4762.324145436287,1.7436572020319343,126.95241336265808,476.9287803939651,58.52338790893555,56.599486356340286,35.682363733336516,122.37040449438203,49.21571586547321,120.19508507223114,59.55575996783093,258.16438269394644,0.9590166350660143,0.43827730339634907,10.547566070155817,sunflower
4,1.8461538461538463,158.5,61.2132031917572,1.9684542586750788,23.64073340691075,14.20593072771099,0.0,61.40786483390607,60.32023737423755,137.094941580756,67.81243631327732,157.48938602520045,78.75320235784805,854.9035756542457,0.933124580623953,0.4345317017289888,10.65452866998729,sunflower
5,1.0,0.0,2.8284270763397217,null,null,0.0,null,23.03911859443631,31.37449330126727,97.78484919472913,64.51610506392966,111.65202928257686,84.53413078615488,428.4043202261702,0.9551328987180496,0.3663300126553756,11.320978903871529,sunflower
6,1.222,302464.5,2379.095452785492,1.01003588850923,18.71325452562071,620.5721249609497,93.62345886230469,30.992945990180033,28.085795595539018,98.75256628477905,74.73726053363288,118.67259901800327,80.98945214356715,893.3001372791464,0.9205992312561382,0.34069871042131256,11.389015749134149,sunflower
7,0.15151515151515152,82.0,67.31370830535889,2.0121951219512195,55.25774787584076,10.217907939900583,5.609068870544434,22.658595238095238,26.53689940611254,99.02268650793651,69.12567561314067,122.58738492063492,84.83613835985318,561.5322440681009,0.9478163871274317,0.35809918996651535,11.258209573029236,sunflower
8,0.75,5.5,9.41421353816986,2.1818181818181817,16.11407573495649,2.6462837142006137,157.5,165.58495263157894,82.75611622426509,199.7345552631579,29.019753973296023,195.13081578947367,27.669565892924822,1289.1979339460768,0.8888663587032622,0.3674628565876843,10.256133309007733,sunflower
9,1.0,16.0,16.0,1.5625,16.0,4.51351666838205,null,91.36214428857716,55.111376307902,108.7936902376181,72.24394372395788,113.06301460062983,68.48842214487584,694.6467955242401,0.9381884865928215,0.32963521298924026,11.458052473450294,sunflower
10,1.0,0.0,0.0,null,null,0.0,null,103.29091891891892,48.408756589391594,165.90538738738738,41.97863288655438,140.7874864864865,42.69427422055313,1095.8656908685487,0.8933372818189778,0.5098269478531389,9.324255655478993,sunflower
11,0.4444444444444444,21.5,20.242640614509583,1.6744186046511629,19.058813909218273,5.232078956954491,0.6629317998886108,39.69463119266055,37.412405161700676,59.69144220183486,49.61472487271578,99.80893577981651,98.58394888130914,575.1915569086939,0.9264734204118539,0.41346693836939535,9.964125216338442,sunflower
12,1.6341463414634145,1381.5,186.6101714372635,1.9884183858125226,25.206917179764652,41.940200655834104,74.9395523071289,42.41726126126126,47.95724147776817,114.89475675675676,72.72379111907343,125.06021021021022,83.01149323054139,169.8034060848333,0.9839172357309177,0.5725088931679656,9.80580430772295,sunflower
13,0.6,6.0,10.828427076339722,2.5,19.542472157934537,2.763953195770684,159.6150360107422,11.67397256097561,16.671232580200826,68.46385365853658,53.7542670866915,87.00693597560975,64.02929258237637,186.04190381916317,0.9682330530092007,0.525371776434458,9.555526045121965,sunflower
14,0.2222222222222222,3.0,16.82842707633972,6.0,94.39865262122795,1.9544100476116797,180.0,60.30227310344828,49.832158533163906,93.72505103448276,54.9977780895783,79.27746206896552,60.5963983193972,196.3739278178189,0.9753023329655541,0.40139269955983536,10.874728110105679,sunflower
15,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,78.26253453453454,78.44792064035448,98.57753453453454,45.807021378989205,97.8138018018018,53.06646998941888,231.53984237339634,0.9625319566160642,0.6834708117226851,9.04869395222618,sunflower
16,1.1666666666666667,26.0,19.656854152679443,1.6153846153846154,14.861227506911964,5.753627391751592,90.0,98.98757170923379,66.95503589563023,171.21322593320235,25.357279257093712,182.37355992141454,43.446085292559715,619.160411197916,0.897749353516313,0.6298490455620525,8.786819522411813,sunflower
17,1.368421052631579,224.5,76.04163014888763,2.200445434298441,25.756478911804972,16.906870727400857,0.0,48.4791724137931,60.90650918878851,89.06736431784108,65.31864630411599,81.91444077961019,65.75748271256488,334.1551726908712,0.9614318423437234,0.3674470720524165,11.343607302451318,sunflower
18,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,33.05833933933934,22.84605942731306,90.23246546546547,49.39165616322361,76.09626126126126,57.43728067420199,239.50428317539598,0.9508412936171811,0.23803463438118594,12.090152278202957,sunflower
19,1.0,0.0,0.0,null,null,0.0,null,80.54017826617827,71.65264842790229,96.37578266178267,65.83524885119147,106.04114774114774,70.97091527379303,990.0380719313517,0.9088893396970238,0.3613629942229387,10.896982986094862,sunflower
20,0.6911764705882353,1600.5,198.12489020824432,1.9968759762574195,24.525755776337938,45.142218502734536,113.62991333007812,56.37221955403088,28.497935613834425,140.4511629502573,52.26933710331943,113.68497427101201,53.19264136120884,574.2823784193263,0.9182146278669949,0.3856400446114079,10.816327607719987,sunflower
21,0.5185185185185185,255.5,69.21320307254791,1.4794520547945205,18.749383481650707,18.03642713177513,64.3559799194336,116.69481491344874,93.0783319684894,111.13452729693742,54.02402265268803,102.27305992010652,57.746556138612384,484.8216545799384,0.9477232713056946,0.47708142098995765,10.548022515681474,sunflower
22,1.398,348302.0,2394.0,1.0034395438441353,16.454789234629718,665.9368437850144,null,46.84883547925608,14.7141137539849,99.84319313304721,60.98911604293043,92.5532904148784,73.85510882833933,161.34524235959572,0.9793809316336057,0.7017189857419678,8.47136963140573,sunflower
23,1.0,4.0,8.0,2.25,16.0,2.256758334191025,null,131.89466366366366,49.83667981524248,139.0821831831832,30.258753375417037,142.7823993993994,35.67216297815679,867.7425670402106,0.8802460215912817,0.37935931048845783,9.946218916857596,sunflower
24,0.6666666666666666,9.0,13.656854033470154,2.6666666666666665,20.723295787945556,3.385137501286538,160.3033905029297,90.41655402750492,52.3281547111401,98.4693398821218,55.68064143034539,107.89475049115913,66.99961735769269,476.4727677445411,0.9391032593736828,0.5356934094219598,10.207683552135562,sunflower
25,0.6,6.5,11.41421353816986,2.3076923076923075,20.043733953067715,2.876813695875796,167.40318298339844,92.72110810810811,68.30004352882482,107.3599009009009,68.437607629199,123.0373963963964,79.85895308790569,1114.2852447418534,0.9157320909811323,0.4182355088250794,10.765655578429122,sunflower
26,0.918918918918919,275.0,114.22539532184601,4.574545454545454,47.445239768843635,18.712051592547777,137.3889617919922,169.4846364846871,57.367179646381786,130.56115579227696,35.75194010615216,128.71830625832223,35.87996423803194,680.4518443235286,0.9067947258456132,0.5105360718077322,10.061963795113304,sunflower
27,1.03,255290.0,2091.7401143312454,1.0086568216538054,17.13884878335419,570.1274623936648,87.71987915039062,45.461700970873785,32.055370499255844,90.16552621359223,67.11682484870424,95.52773980582525,77.95498115459878,308.27520202031883,0.9673295568478456,0.4205992106745241,10.948726425613309,sunflower
28,1.4,19.5,18.242640495300293,1.794871794871795,17.066355499526672,4.982787485166879,118.15496826171875,61.965608,40.84546576047745,124.866648,35.52145989742111,110.77647466666667,65.09150809252073,563.1493292869674,0.8926387165982458,0.5819101935959086,9.5386376216709,sunflower
29,1.228,305887.0,2224.0,1.0036385985674448,16.169945110449284,624.0732526077405,null,7.667921824104234,18.716228504351868,97.81772964169382,77.22601306216316,129.84768078175895,106.79990181113831,126.31505425295491,0.9900317393054286,0.5998788673519933,8.517984964381265,sunflower
30,3.0,0.0,4.0,null,null,0.0,null,115.82337537537538,56.211281119213936,112.5926996996997,36.086848546207335,110.83053153153153,40.70990897615227,942.5507902716631,0.8639979591151449,0.43410416262862683,9.879204053201587,sunflower
