,aspectRatio,area,perimeter,rectangularity,circularity,equiDiameter,angle,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,contrast,correlation,inverse_diff_moments,entropy,classification
0,1.092,271955.0,2088.0,1.0038425474802817,16.031122796050816,588.4418921086866,null,97.0835347985348,87.31772684400819,114.25034798534799,83.43384150513396,113.50771794871795,88.07265947515536,699.738677700907,0.9544314241610506,0.40472085852731804,9.92962872954082,daisy
1,0.8571428571428571,23.5,17.899494767189026,1.7872340425531914,13.633698422154353,5.4700209598571305,19.82855796813965,88.27252930056711,93.51357482601463,102.54356143667297,82.47856709817154,103.84046502835538,87.24952381999505,608.3930154558234,0.9611524784989041,0.4002376832055644,10.742342454398987,daisy
2,1.6,18.5,19.071067690849304,2.1621621621621623,19.659763398321957,4.853342309955121,21.845600128173828,94.841656,108.20161266440378,102.371088,107.72789888276972,116.49022133333334,101.92452873430916,346.4297723957037,0.9847050388272167,0.5682404828715363,8.922578277710667,daisy
3,1.25,311376.0,2246.0,1.0036097836699038,16.200721956733982,629.6477082317191,null,60.0201888,90.51501730217122,98.8702496,78.06150920417629,90.6772512,85.19581888104663,569.2400900840142,0.9589916724126186,0.5398773371878367,9.86968692903515,daisy
4,0.8888888888888888,113.5,55.21320307254791,2.537444933920705,26.859011396743735,12.02134303343187,90.76211547851562,96.20965066666666,96.74940347756483,99.37070933333334,86.65133793883496,112.39906933333333,88.8925088388622,380.7566939397264,0.9765730077543349,0.47448540703479736,10.282388116360037,daisy
5,1.112,276945.0,2108.0,1.0038094206430879,16.04529419198758,593.8159022093292,null,74.3330035971223,84.26368512109495,97.39590647482014,65.45493050281196,80.95308273381295,62.694762814621484,380.9038454740578,0.9599457448786766,0.3716983896483184,10.601992776733908,daisy
6,0.9900990099009901,251496.0,2006.0,1.00399211120654,16.0003976206381,565.8751209787496,null,105.63738613861386,75.60188569796735,107.82659405940593,60.118546138323296,105.8705900990099,55.45976043344356,563.2051637630517,0.9371591995228548,0.2978032316130006,11.315638754100197,daisy
7,1.1142284569138277,276390.0,2106.0,1.0038134520062232,16.047020514490395,593.2205978970653,null,82.51657271377287,69.55065562726868,93.00897838843154,66.0007604175652,97.25686625048658,71.868633857972,463.2441171492976,0.9538840928866528,0.3322080992894947,10.660038605956347,daisy
8,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,71.65208408408408,89.94780561690335,85.91888588588589,90.09634289516458,82.1197957957958,91.92627472765145,339.77556380908766,0.9794423123890001,0.5625012300586593,9.672881464744112,daisy
9,1.154,287424.0,2150.0,1.0037435983077265,16.082512246715652,604.945950400496,null,108.44046793760832,95.01718553918532,122.7524020797227,88.55065965942373,130.18103639514732,88.23746795411581,689.8535601345611,0.9615799429224621,0.3012333670541181,11.665196347727491,daisy
10,1.06,263971.0,2056.0,1.0038981554792004,16.01363786173481,579.7398691338087,null,67.23718490566037,84.36525708902857,92.35318113207548,75.22474145677663,79.73878867924529,80.15229738562134,429.487145139371,0.9644405204059553,0.33003188470953854,10.87488981467206,daisy
11,1.502,373429.0,2541.5979788303375,1.0055459002916216,17.298389482323163,689.5393897022178,179.68759155273438,79.94936884154461,85.85993929359864,99.03925432756324,76.84611824413109,99.01477230359521,77.35015889692522,469.6270109887792,0.9638001445308363,0.5494453198813751,9.515300235863165,daisy
12,1.332,331835.0,2328.0,1.0035107809604171,16.332165082043787,650.004187930503,null,61.97421921921922,81.4064441316666,68.01243843843844,83.1889357334762,68.98535435435436,88.55383340166415,404.66682992600386,0.9709620653886641,0.5237344504572667,9.536165039245601,daisy
